title,title_link,company,summary,,,,,,,location1
IT Support / Graphics Department,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpEzdrBEAGzPju1obY8ID6mjQryH-o13QUh_cicHfv3YqjTzz2mPTNY5BL9_W7oiTRkHHBQb5O_RCSsGSwRTspPRkqu0TnYQUuAtFosenlUc2aiuZgGqL6C9Cw6D7BF8b8elL5hZcRt-P9TaZWMgqCsTo-EzqwBfDhGRjfeWgITgEz0t-Q1_eX6O-BThgElJcblIqSkYXBSCBjXJAdKtiry8gs-WMLT4S92UP-3EKjuepuhNyu0xxXodSBHuTF00utrw4KuI5U4aIcA_I1j7VThj1AAyITF-C91qstCYGQEiVhJMdirUyiZLhitfIooKj21iSxhOHI0pY1IWXdjjcjYRS8c1gt-QvoPT86ADsph8C5va4SN2q4hfw==&vjs=3&p=2&fvj=0,Elsa L,"Adobe Creative Suite Software. Elsa L, Inc., a successful and fast paced designer and wholesaler of fashionable gift and home decor products (picture frames,...",,,,,,,"San Rafael, CA 94901"
"Sr. Software Engineer, Analytics",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpEKbd8OGyywsj46Xk7iW253OLlw1h3GNYlBapZxgE5WElFYSmx2_VzMCfqYoKuI8YjQj_UjrxJyUzkSiQEwuZmUX2gLIfGPCT2yH5KuHocM9UU8O9k81Xt1gaJA_n-YkvzSDqMWcvldHssmL2mwdpdXlh6_QIAlFOeQY56hERpKTD21Z0TZT62pP98bQUXz2Qd8WmYQGO5DWjyWrcZiEQ24BYfkURLhj1S0cXyOI4JBdPS-KAGAo8D5sAvkHDy2dqPlH_LbIbny_YWqlvgTYhWrJ31FVBk_NsU-lg5W7mH-wNabvUnGNoion6Td_ir7S6Y4DK34r9FwOEm-UZH03DnSv3NWhyxqxcf7RSFR9rrROfWJeALPt-r37E8UzbZLdWw&vjs=3&p=3&fvj=0,Marqeta,Work to develop and maintain solutions using cutting edge techniques and practices. We are seeking a driven software engineer that enjoys working in a team...,,,,,,,"Oakland, CA"
Software Development Engineer -- Workday Cloud Platform: Log...,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B2LP6KtwgLMWcIJbzQK4y118hUYa2NHT0ELzb4aR6nDrO9_32R0LtaUxCYegQuuuVCt_FT1W9IpkPYKtu379v_ZW-yQwi4xbXhoAn2B-Xk69-R3YBNUS0EhByW9J4QTWMQp21R_qbcu011m4qiXOb_Y0JLZ0W7FFkqnQOxfIv6YDorozBtANezn9JiCQck5TZoWas4JLWCJ7LOhh6mu1nfA1tttAdc0kpibjYKjqe8qjau3-K2cnwydpajxecxIbMfE4pwc3Qp4xN4VRWF6h8Ho1mFCdPF-EL4spJzY0Luq5HPfmnGdB5rVJ519L_zqFBDE4XK3D_4AI0OJM0reQLdgH_x6yapWcE4eNRlhznhuocZrQj-keb7wKsZRSJqQdFmUh_XJmSJ5EZnOrhAOdR5Jqp6ZDmiXLS3wFSoO09DRlGX9VTX_0Vx&vjs=3&p=4&fvj=0,Workday,"This team builds critical backend infrastructure services using AWS technology for Workday’s Cloud Platform including logging, monitoring, analytics, and...",,,,,,,"Pleasanton, CA 94566"
Case Manager / Impact Coach - Oakland,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A2lpEzfloAGhIlONH5s-X3fGhSfHU86z48CIC5IyzlCaCivlRmlF5n9rOIdkUoKJBIziqA1QBJjukpTHPVlODkWkvDipLUJNxlIlREW-afvfw3RYjIIcisYUqwtuTO91d5s1dOV9aDkYl4qx4EQyXbUAhumaZTmnO79trRmpPaL6yF49-bSZGB3qxkTmMDAFR-4dbWNAms1EaFVW2dsPzWn3fHzsgkf43sp3V-DzpBVcIjj017nH7Cd45wjviGI5fw12RGYbs6786jm49GtHW0sdxRrQC-xaIo0b8LVxbjCu7e3M3wWftEpQVMPBSSfO4UxczO8c5FhYn9BU5edgJp0xk8bS_sCnxmswVhJ0TGkxhV54e05thzZgcrKGg9ydriVlxq4i-1_4dSmD_KuKcOSjtAxqt2RL74EWYIVIsaJ6c1B4b0oEDk9Erhv3CMz5DNWuk58smvNA0iSrFLLyg-8PG50l18fd85ilHpYAykVzdF_wW8INLP_DuzukSzmqJfxDMIajhlVQ==&vjs=3&p=5&fvj=0,Rubicon Programs,"Medical, dental, and vision health plans, generous paid vacation and sick leave, 10 paid holidays, and an employer sponsored and matched retirement plan....",,,,,,,"Oakland, CA 94612"
Forensic Accident Reconstructionist,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Da0OKuRomUhuStM3FES-hqBsIbFyk3bBhQvnT_xzgK9mCyqyNrd0Cl_c4zXgZkbOs4nPhvDKK9MOuZxEX3A5qxUFbKrmVFKb2ZnGAQyzEfakYTmCJO4nHytpYGjfQrDzzDZEhJCtmhliM8OHecNybi_eARk6C4MjfsweODIn-21Ky9Bcvax6Xm6RnnwHu3EOPa7W1CM-E31VSYppwZe_0mGcRGSjwyUF-o6yNPu6spfiV3kLjQT1Eztn5Qn04dxo0Kqsqc3vEf8BglmnXd4P1IpvB3VmtZFKr3jjUoc0nUOjeYAHtTx_5juo2G8GCZquwXL0aL5OP9Ka0TSsVs1ZjKzWxkrJlDKqcENlofMlEPzhGJgI0MDPJRD7hk65lJVBp-cgZfQSjIsABAPjwYWl6NGrwF-ffrwkeumG3cQ6SeXAd6OXs0yAMijcDtioS3ZAmMpbdikCQ7py8DULlGCcqOWho29nCTx5A=&vjs=3&p=6&fvj=1,"ARCCA, Inc.","Paid time off. The Accident Reconstructionist will investigate and reconstruct motor and commercial vehicle collisions, perform vehicle, site, and evidence...",,,,,,,"Oakland, CA 94612"
Software Engineer,https://www.indeed.com/rc/clk?jk=bce7288dfe226fb0&fccid=1666a3d0f9c2e260&vjs=3,LeapFrog,"This Software Engineer will utilize his/her knowledge of Java, web services, database programming and server side web development to build these web...",,,,,,,
"Software Engineer, Risk Management",https://www.indeed.com/rc/clk?jk=d8c60977b8752060&fccid=09abad886b83c501&vjs=3,Square,"As a Software Engineer on Risk Mangement, you will be responsible for designing, building, and owning the services and infrastructure that build this trust....",,,,,,,
Software Engineer in Test,https://www.indeed.com/rc/clk?jk=01e2dcbb9e447436&fccid=dd616958bd9ddc12&vjs=3,Figure Eight,"However, creating training data with high-quality in a scalable way is very challenging and very few companies can do it....",,,,,,,
Support Specialist,https://www.indeed.com/company/Stitch-Labs/jobs/Support-Specialist-bc1bca919c97a97b?fccid=d2793feb0f8d7913&vjs=3,Stitch Labs,"Our platform focuses on empowering the operations team, one of the most crucial teams in a growing brand, to align with marketing, sales, and accounting to...",,,,,,,
Vice President of Software Engineering,https://www.indeed.com/rc/clk?jk=ac790c007381d88a&fccid=5c9090aea79c8d39&vjs=3,Limelight Health,"Prior experience building and scaling software Amazon Web Services. 15+ years’ experience in software engineering, software quality assurance, product...",,,,,,,
"Director, Software Application Development",https://www.indeed.com/rc/clk?jk=897b04d4dfe5c8b7&fccid=9ac45d217f8342a1&vjs=3,Workday,"Have a business mindset, be pragmatic and know what to balance to get software delivered with the most impact on time....",,,,,,,
Information Systems Analyst,https://www.indeed.com/rc/clk?jk=ed7232da2aeaf961&fccid=2a341562d64c7cdb&vjs=3,University of California San Francisco,"The Clinical Informatics & Technology (CIT) department is responsible for the management and maintenance two of the main clinical systems – axiUm and MiPacs,...",,,,,,,
Backend Software Engineer,https://www.indeed.com/rc/clk?jk=8a20a7a863bee6c6&fccid=0da3ed18c20a248d&vjs=3,eBay Inc.,"A strong background in computer science, software design and development API development using REST JSON/XML, and security standards like OAuth Building modern...",,,,,,,
Senior Software Developer,https://www.indeed.com/rc/clk?jk=68a21907e6e280be&fccid=26da5e76f463c0fb&vjs=3,University of California Office of the President,Senior Software Developer. Analyzes existing highly complex software or works to formulate logic and devises algorithms for new highly complex software systems....,,,,,,,
Software Engineer - Machine Learning,https://www.indeed.com/rc/clk?jk=ba51b24c9f143e6f&fccid=5cf4e54c5ef78aa7&vjs=3,Affirm,"Machine learning is a critical tool in this effort, and as a member of the software engineering team, you will work on building, optimizing, and supporting...",,,,,,,
Underwriter/Marketing Executive for Insurance Wholesaler,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D7JXJ9vmQqhYgg_9SgW5hlIzNwRK1kkEgcfaibFyGOQ33D7xq9_XGIsIGDVji7Lw_Bqt5oIBNizQyUZmTs6Xhy9e_tc3rfurx6OoEhxSZktyhNYGg5eBuPsjqxXwb9P_495_fVr6ln7vsAkluutzhgWv8HPU-Uk3kqqdrF-niX3zG_85VDAngcF0kX6kPBnZ-1nzA-0e1qERWs8D4s4U-t47AZOyD_n7FO3Xqc-U26HTiHQ1h-8iuqCvDu1svWrAjzJcdxfacpvOx8gCPlDiMBL7SiDtMrC91YqWUs471R8F4Vn3GDzcW_9LxfmMsXZ88SNoHU2uX09g0ZMIEqodTmfO9M2yiMtVPhVullKplWLwAqQhE4KZp-rOEDd15re5QWbWflQiXJb0fLAs_B6ino5hcvwS3G2iyu18rmlZ45Fa3TNeH38-bOlvboEM8HOJJsB_hfP7FsUWXhY6uMUWuP&vjs=3&p=1&fvj=1,"Professional Employment Services, LLC","Proficient in Microsoft Suite Software and Online Insurance Applications. Log applications, Screen renewal applications and send out renewal letters;...",,,,,,,"East Bay, CA"
Facilities Manager,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ChKcuee4zN09_YQT3MPCNUn5-ck1FYX2SSl6c1cZx7rHN-2ARRyonneeGahUDkqf9Apw-b-BLuU4apRYvof4o1wIGAELBsSzkDO_SQMIPzQlNSOJ_TzVfv-3tkq5zKllJga2RwjA1zhEzmHKfkZzJDAq7WBZZt4K77Jc9VcaJGToxU87mwowNEw_OMHtl_GalBNmEsuRf20vdbvA3uHdG8rIUrvy1wIKhsZHGcxbO_Gu-T6WUQoRi11XSxiW1o3KDOZ3wihn6xzpLGKsrNN-65A1WAIWO9HjqSbrqVCf3dU8AcgK420ng6ZXxQ0Xqjj_gVA3EHTSgaqvhuHvI4RMG56BC2O4sGHGZ2KuD8Y5xrDBhZgpIAI6dkcrPXmOPB30IyKd0NcBhuK_eCsD80y06m&vjs=3&p=2&fvj=0,Lyft,"At Lyft, community is who we are, it's what we do, and it's what makes us different. Proficient in Excel and Word, or equivalent software....",,,,,,,"San Francisco, CA"
After School Instructor for LEGO Robotics Classes,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AEm1DmaVhj_rRf0aaXr972Qmm5nwpROdLLdWWsjHA97TiELcliR97_sSia_V8S7T6HaYx1qyk50FyOuD5taogr1HyDcuMQCpDBdR3ZRJa8P5e_q6hyUkLYL_bfy8_F13NHnGFWdFo6JIwr_wxEvN9wX3VtLVlFSMgv4QC_GtQZ8s63tv64KZUhvffTHjPGmLk5OlJD01ub4kVpWjbYH9KpZeqMK5g-6tLg3Nbsw1KqJ-c501CCFRLv2XBcrCyzX7F4xTnvpZ0SamVy3UCAc67HAVtuxCPVg78t3QqgT1MGLEls7o7FZqL_LPrhfXPpG9DwbLFX6gkM8hym0EIj9xZjZmBMLnzsKG9LF6ofKG5-g5Tch8HXWaDEV1JgT3USFNwws-pTkKi7qE4uKeVUAR6rxOLFOAocsnrIG5omOMuyrvS5lUcgmPujI1SZb47_x9w1nHL6Nc2XLJ1CWIz_YaNwg7yvgIs1lMA=&vjs=3&p=3&fvj=1,Tiny Techs Club,"We use LEGO’s, software, and fun themes to teach children fundamentals in mechanics, building, programming and problem solving....",,,,,,,"Berkeley, CA"
Financial Aid Advisor,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BccUAPDkzPsko-Cz-skTxMBC9gmPmQfyPXIhutQvf3gc4jTAURqj1h-r8VnqyxQUeGoJwvFyi0ZWmo5LJggEQf6JlijBBt4l5VFBj8TV_onk1fjauEVwaTOcviMJtWk5L7nzz4cyy3sC93YNktTlP8mVpt5K9AVoFxhGFbtO0usfCpSRouNMxgnNfEFJixbnkwkQXeCmKd5rtLZq2kR7T6P_ZPg4f3Jt_dLu14Eg3-ArumDI5lzgH1qlJWXA3OkdWIU58VorIX54sDLA--eTS7itIx9M2rTBj5NrW1LF5v7GsuXYf_Nx7IZXyH5cJWrWfet_Wx8maw1QJR8PTD1mM4OkCzsIT03UXjJwuGry54Dwv1jDTH9YYPSlhfF2K2dQfG3sSzyNmH-Iq1dYu21sp5VDSSBEOxsxHovvzt36vxiom9n6v-PF0eeEp0mXcvnSfmiX5ZeQEa_Q==&vjs=3&p=4&fvj=1,SAE Institute,Utilizes electronic data exchange software to send and retrieve information from the Department of Education....,,,,,,,"San Francisco Bay Area, CA"
Analytics Solutions Analyst,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B2LP6KtwgLMWcIJbzQK4y118hUYa2NHT0ELzb4aR6nDrO9_32R0Lta4Fjpta2jyGfKKomyDmqTCWgbsPdZmoGK2ltO5D_WJUXbUcAJvgMFgFepzg5L__h70Fozrsu-r-TqDbi7HwmI8uImYfSNPZP1XlRk-fmWE0R85tme9xrXiZ7dNRWVB5xQJT-rtcfw9uRutOGA0GpICbgS2EyEOw3EywHVt3Yp17NzuulNw7ydaIwyB9QY_NBJ67-DmM4_-ycb0cIhqMUGIqA0LcqohypUkwhr8OxJfIK-7TzrgxezZUciHvB1ERy1LMifkg6LZrgZOIwEYP0alF-T6DXvriW5dQ8Y76Tjv90eswVuGs1PMJJ5boxXDzpMYgWg-mbId0kssQZFCbMA8zpqixm1Fwy-tb1JhELawToUgfwM3_AtiUgB60TG5_RC&vjs=3&p=5&fvj=0,Epicor Software,"Epicor's Industry Data Analytics product team seeks a new team member with a passion for translating data into advanced analytics content, and to then generate...",,,,,,,"Dublin, CA 94568"
Financial Controller Construction,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B_PwyMKm1Xl_7ENILkWIOFOJlttpZkzQx7iBEu5Xvxq5u2eMYYgwW95USra0CA_sM3ZBBpQtAnOy1r3os89So-pz3EOrjjUoGdawHyGBiWfPOsxKNFDoJdaBtLbrkeKLUusrAEQ7ao5_25KcUBMGjIsjkfhGhPJUXlUxAmlw5Aaqd75SuncRfuFrouTxd9I9lHs3rpfINtzMOFM_HCugYxq9EFrDiEx96V52oqNQvb9Marzu8dPrMcIWz76xtidz7WblL91fslT_zcnDWPuViC8X1afeDJQ8Sqyen96iXQDzHEMYCMXVgZ6dualE8om0vIvFQJoh1ESkfIEdJguWCeehlc6SanEkdxxudcWsBq8gCIYFvmoNT3n1KhLD83V9RtG6XaA5T-i1SMThtEekrjPPHbFgtHMLAi3wswCBywnB63SnVsn1JplMJoHQDsbf_VObAI-XCFzSf0QlcGWfGJZlpr9u3yiJc=&vjs=3&p=6&fvj=1,"G. Peterson Consulting Group, Inc.","Must be computer savvy and familiar with construction specific accounting software, Viewpoint preferred....",,,,,,,"San Francisco, CA"
Junior Mobile Developer,https://www.indeed.com/rc/clk?jk=27dd470f463b5851&fccid=b0b964f412ebc3d7&vjs=3,Impark US,"Understanding of software engineering principles, design patterns, object-oriented-programming (OOP), frameworks and technologies....",,,,,,,
Software Engineer,https://www.indeed.com/rc/clk?jk=85d1d590d1032737&fccid=ab031f2cfb2707ec&vjs=3,"Striim, Inc.",He or she should understand how algorithms work and have experience building high-performance algorithms. Implementing complex big data projects with a focus on...,,,,,,,
Software Development Engineer - Front End,https://www.indeed.com/rc/clk?jk=76f88491dcb95547&fccid=fe2d21eef233e94a&vjs=3,"Amazon.com Services, Inc.",2+ years of hands-on software development experience. Our team is building something completely new within Amazon Web Service (AWS) that will transform...,,,,,,,
Summer 2019 Intern - Real Estate Design,https://www.indeed.com/rc/clk?jk=8d9f12ed5f95f263&fccid=4027cfd917e1ee29&vjs=3,Salesforce,"When there is downtime with the Studio, you will partner with our Planning Merchant to learn how to develop product assortment spreadsheet and build planning...",,,,,,,
"Software Engineer, Android - Mobile Engineering",https://www.indeed.com/rc/clk?jk=2aca0de4dfc2bdea&fccid=8d0ce3817d129779&vjs=3,Slack,A passion for building and maintaining great open source projects or otherwise contributing to the Android community....,,,,,,,
"Software Developer, Backend Infrastructure",https://www.indeed.com/rc/clk?jk=5d9e5629f25f53c4&fccid=3060fe883232b138&vjs=3,AVA ROAD,Develop and maintain a complex and scalable API for serving data to a large number of users. Experience building APIs that can scale up to millions of users....,,,,,,,
Software Developer,https://www.indeed.com/rc/clk?jk=3bdece6a164bcf8e&fccid=c5e33ec6d8c2bbac&vjs=3,2Locos,"Must have a minimum experience of 2 years with in-depth knowledge and implementation of Lucene Nutch (crawling, indexing and retrieving content) and experience...",,,,,,,
Summer 2019 Intern - Business Operations Team,https://www.indeed.com/rc/clk?jk=d2958fb50c2b13b6&fccid=4027cfd917e1ee29&vjs=3,Salesforce,"Salesforce, the Customer Success Platform and world's #1 CRM, empowers companies to connect with their customers in a whole new way....",,,,,,,
Software Engineer,https://www.indeed.com/rc/clk?jk=9d4fef74db130c4e&fccid=03ef844db86eb359&vjs=3,Motif Investing,Work with the team to design and build the next generation trading platform capable of trading across asset types like securities and crypto....,,,,,,,
Software Engineer,https://www.indeed.com/rc/clk?jk=235152abe1a8e873&fccid=61eff091ba100fbb&vjs=3,Fluxx,Produce quality software with an adoption of software craftsmanship. Our cloud-based platform supports the work of grantmaking organizations making...,,,,,,,
Operations Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B2LP6KtwgLMWcIJbzQK4y118hUYa2NHT0ELzb4aR6nDrO9_32R0LtajiDlSqzvcUsrDAIHLfwifJePHBdMET-YnZRSTednWlIrUcWCv8EdKjur25pbbxgpWqVfBkdUpmvstEAFTBIy2o0xQPwTCWTAYnizESPnQQRaQboJwmpzb0H-l6DsIoj-Opxxsrzjr3aFjPmmX_aKK44rYa5z7ph_QkhpflidKXeEU3-rMs54jQbuzf7K9hCRca__O6W6j5qx1RKpe9H4VVl2JFCbfZsU5iSAMGpY067j4LbR_24vYKXYbLXRiIozi067VqRs0Js8MXhVQhi1kxwoPwcvvfmCGYm11pn6Zx4Q_X6dfqe8W-9X_qx6-R0lSTMD98sFx__1pMcEsUo8gEuilnVn1qhqvDmKTVjSZn6Dj0EIgAAq1Q==&vjs=3&p=1&fvj=0,Workday,Experience and interest in building out a software development pipeline will be key as the team moves forward and becomes more project oriented as our...,,,,,,,"Pleasanton, CA 94566"
Front Desk Receptionist,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C_lVICs4slWjU2gXRK6-4UFhCXFR_6jjyaHDt4BRFP0u8SjXaNQrGYMgU2TkdM5WMAbeGFafCZNY2a59Iv5y_PPFJlLfwUSrd4xXJNnsMppG5AZyvZnbSE_hsF6OxbSDyO8kebuODYpjiTfQLou9-Yhv1av1OFhXygoIfu9jMojVXZZ4Qwz-SG8K4ZU7uulm9Db6RfNkSHlJbfLXhiZYvwMKWy5K3tMCXyFYrn1RF4Lk_0QhyXf6Q6CU3yijJ92tA3NNX-KH7U1yX6zeM3O62bmLNmGMbGWUTxCBEYrLEEijYklsmGMJDJp6BPNRvlvfx7nYIfPvkKgpVDAXOtZGQljNmBcmQ2FzbS7x1Z4OB9d_Z9RVeFmogxnDJxuXr_VFA3W28RuGafcdraBEXMfKobFomjnr6YnIDggRBWsl-mVUF2SVrHLd2jOruwpCBScmTu8pwSOVUkHw==&vjs=3&p=2&fvj=1,Paul Mitchell the School East Bay,He or she must have basic computer software and telephone skills. He or she must have a passion for working in the beauty industry and to support both guests...,,,,,,,"Pleasant Hill, CA 94523"
Life Enrichment Assistant,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpE0z8ICpexcLwvB7_BhmsWtcXiQsI4vX09aZFtmxVfwmgAgwInF2N8zrGv6tkR0fQ6187BkFRcf8XFHnPvszK8pLCLYj-Kcq2IcH5ZnSAxBrsxOs87gk-5iTY0ouLaY8RlwYcTsqAgpk0uQ2QlQg40vhUjBkKP7OjiFlLI4_yhQztD1wtWbw4XntRIvd0bARjaanEZpfyeysuIdqrJlKgusBDb6usjlGm4jtvQl9fXXXBaF_ZeoHSyWbtlXuk8_DG7OBGQxo59n4MYidQYrXjV3n7ZCA8xfdTRDutNY-HpRupoiqnztD-2j9GiU3i9HGPjBOgqPkPEHf7R8Zr2W57qCjlXxXIiz8mV_-VzrmGlA_eE3HhOTgFmog==&vjs=3&p=3&fvj=0,Sequoia Living,"Proficient with Microsoft Office suite of products (Word, Excel, Outlook) and the ability to quickly learn other software applications....",,,,,,,"Greenbrae, CA 94904"
Software Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpESWUiwRauq3tToIUcabM80tU3mD9yGoY2SX9VU2lexQO2vpZDyFsOULhYR5b7CpfmxCgVj4J7oVp_mPJqwbgDGUUo4LGzGFmnw1H1YZe15alDu-56GvJde5dKj3R5pHzurcNxb4BO9q33KEla5BbkWz-p3u6KyGBl2n1MeStCHB1x776BEliYypDQeUWKbvuM3aG_DSqnq9ge6_COyeyc_x-5Nuak470y17ys6UkYIXqtWJoqGmXD_IrxoNsfG4InISh2lIDu2c9_1QnTjlqJInSlUtDIrMhUpmnVwS215g5kPPdJgySBuWVdNRv023gvERc0N048nuy8QLjdZTx_DVtx30FvS-XmF2RkW9UT5d4YW4-a_DZqWw==&vjs=3&p=4&fvj=0,Compology,"In this role, you'll build a variety of backend services that power our growth as a rapidly expanding startup....",,,,,,,"San Francisco, CA 94110 (Mission area)"
RPA Developer (Blue Prism),https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BxPvCJoJw4UJKEBGd4BRfYBHy2Ta2lGkYwjHHOtIulh-DwkIxBdb-z17WPbmXYh6mfqA3bheg_X35Q-XQmYv0W_T_mmWNk6f5FsH3-cnT3Zlcg4OdRg9UJfgC7BPLLc-_bYh7_iQ1prhuQBe7TgZ38Y-jcNA5AOFylsatKCwusxdSXGoBjn6oMhIRzcmrwmOoRiBb5me_v97g0iTO88OTlw9jgbDBcKzh5F83bkl92qACANGBKgJCyNsrep4P-GjwD6Q-tWkvXUqV1k2m9aG9xvF_SQXVoOJLJ7e8Eg-Zwis09luCTfYxlsw0aGaksGLFAfbMZBru9Tg6FfNrWZe0HDumX1Q1UCewqT3LUfCoXYH13rIa1DNFwnKBHbdp5g2BL9M8XcwChX3D0JdG5whS5J78FC_l8teZrQUEo0NHBVOc05jdcmP9e6QDDE1Mak3-7qPakHFawTrXi1tgWoxVI&vjs=3&p=5&fvj=1,Erp Ease,"Programming experience with a major programming language Microsoft .Net (C#/VB.Net,ASP.Net) or Java. Excellent interpersonal and relationship building skills to...",,,,,,,"San Francisco, CA"
Account Executive,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CslwJi1_mLYjQIMyrEvezBoxF0Gb9suktHRIEl8sNQn9VIvl7lmRcuRLV0bVo10syj64d98HIxgiwbIbvvM7Et5Rzs3wR5R4-3ZLEhRAnU6pNjLoU7maQxqVNjmLCuujaf1MJWqvgrdKWVjiOCVlSjBp_FMYKRf8Kav5wXs0mpXR2E2DcMmXOoKUikoCQvw_cuSxnB0xqtsQiAVqr_qDpQXNxKPlwu0k-I9TcbBpmNLrWX9GU2M6b2l1YTAfNWKriRr4TQs25_9au4aLmaKJ6HyGCrZ6qKURlOkOtyw1Dy1TciVYQuyezILZi6YTPKdEt2Kpiw-mevtVgUSUcs3j2_uk6pOY7ewc8zuaQDxf9jpIgQJeWtSw0DSR7fM0Kf8GRJnYM7VlonaCkYCs6IOPG7_7jqr0ya79rjrrN_vtphtQ4TbiCd60gtXE8NEGNu5J371J20BzloJg==&vjs=3&p=6&fvj=1,CloserIQ,"Proficiency in Microsoft Office and CRM software, with an aptitude to learn systems. Our client *is currently looking for hardworking professionals who have...",,,,,,,"San Francisco, CA"
Product Designer - Software,https://www.indeed.com/rc/clk?jk=2a2e3e5258eea5dc&fccid=477cda8eacc52791&vjs=3,Fitbit,We started our journey in 2007—as a team of two with one big idea. Our culture combines the spirit of startup with the perks of being public....,,,,,,,
Software Engineer,https://www.indeed.com/rc/clk?jk=46919d8285ee3ec0&fccid=03925754e1730576&vjs=3,Invitae,Our software engineers work on a variety of projects ranging from innovations in healthcare systems to taming the chaos of biology. What you will do:....,,,,,,,
Software Engineer,https://www.indeed.com/rc/clk?jk=7c6628a5410d6a14&fccid=5bb88fc7209c8fb3&vjs=3,SwiftStack,"At SwiftStack, we are building a storage platform that makes data more easily manageable and portable between public and private clouds....",,,,,,,
Software Engineer,https://www.indeed.com/rc/clk?jk=ce8015bc04577b00&fccid=93bd2e92b658e1fd&vjs=3,Reserve,You have demonstrable software engineering ability. Researching and trying out further ways to make our software more reliable....,,,,,,,
"Software Engineer, QA",https://www.indeed.com/rc/clk?jk=4425c7b7a200bb00&fccid=ff1b344fa22fc264&vjs=3,Skillz Inc.,"Strong understanding of software testing principles. Experience with any functional programming language (Ruby, Python, JavaScript, or Java)....",,,,,,,
Summer Internship - IoT/ Telematics - Goyal,https://www.indeed.com/rc/clk?jk=9568937f456d24f4&fccid=d621f9a5603cfedd&vjs=3,Verisk,"Verisk IoT/Telematics, is seeking technical summer interns in software development who will have an opportunity work with exciting, cutting-edge technologies...",,,,,,,
QA Analyst,https://www.indeed.com/rc/clk?jk=f54f441d07c67f8e&fccid=617690ce838507f3&vjs=3,Wish,"Knowledge of QA methodologies, best practices, and software development life cycle. 3+ years experience in mobile and web testing at another software company....",,,,,,,
BI Engineer,https://www.indeed.com/rc/clk?jk=b7dee2897803482b&fccid=fe2d21eef233e94a&vjs=3,"Amazon Web Services, Inc.","As a BIE on the AWS Analytics team, you’ll work with a team that's fully responsible for every aspect of the software development cycle, including software...",,,,,,,
"Software Engineer - Engineering Excellence, Office of the CT...",https://www.indeed.com/rc/clk?jk=501db056e1cef507&fccid=f766f8bfbc3effb7&vjs=3,Uber,"We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world....",,,,,,,
Software Engineer,https://www.indeed.com/rc/clk?jk=9ea5cd2d820e5b64&fccid=bfa16c5710b0b8bd&vjs=3,Jolly Technologies,An innovative and out-of-box thinking engineer with confidence who is seeking a position in a rapid growth early stage environment to demonstrate one's...,,,,,,,
